Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_10,log_72_1692952515,300,30.0,"[390.0, 465.75, 539.0, 611.5, 689.5, 802.6, 931.6666666666666, 1042.2, 1131.625, 1269.5, 1324.0, 1390.9, 1466.3333333333333, 1527.0, 1628.8, 1724.4285714285713, 1798.5, 1929.2, 2051.0, 2111.0, 2157.0, 2225.9, 2334.5, 2449.75, 2638.222222222222, 2789.3333333333335, 2899.0, 2955.0, 3011.0, 3106.0, 3168.0, 3241.0, 3286.6666666666665, 3404.0, 3505.4, 3598.0, 3725.1428571428573, 3832.0, 3883.0, 3972.2, 4083.375, 4192.25, 4307.333333333333, 4392.0, 4440.666666666667, 4522.857142857143, 4598.5, 4684.0, 4790.333333333333, 4880.0, 4970.0, 5060.75, 5141.2, 5215.6, 5268.0, 5350.2, 5451.8, 5561.0, 5651.0, 5735.111111111111, 5844.0, 5912.75, 5969.0, 6022.5, 6093.0, 6170.555555555556, 6259.25, 6338.5, 6460.4, 6586.0, 6641.0, 6688.5, 6800.8, 6867.0, 6907.0, 6986.0, 7047.0, 7088.5, 7133.0, 7191.0, 7265.5, 7383.0, 7481.571428571428, 7589.0, 7620.0, 7707.142857142857, 7792.0, 7842.0, 7895.5, 7999.5, 8109.5, 8228.8, 8311.5, 8351.0, 8410.5, 8512.4, 8608.5, 8660.0, 8751.666666666666, 8809.0, 8857.0, 8967.0, 9095.0, 9208.6, 9334.0, 9373.333333333334, 9409.5, 9501.714285714286, 9587.0, 9682.666666666666, 9740.0, 9823.0, 9887.0, 9934.0, 10068.866666666667, 10209.0, 10271.0, 10316.0, 10405.6, 10473.333333333334, 10519.0, 10615.0, 10654.0, 10707.0, 10739.0, 10845.777777777777, 10916.333333333334, 11008.0, 11053.5, 11123.0, 11182.5, 11220.0, 11260.5, 11295.0]","[1301, 2400, 3024, 4162, 5434, 6322, 7584, 8880, 10111]",0.12587412587412586,24.4925925925926,00:00:00,0.9703457616269588,8.559105245011545e-05
