Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_10,log_27_1687181952,400,40.0,"[887.0, 1149.0, 1199.0, 1649.0, 2001.0, 2821.0, 3235.0]","[605, 944, 1861, 2203, 3080, 3444]",0.4615384615384615,117.33333333333331,00:00:00,0.6636993987485766,0.0001590080016168
Zheng DBSCAN,with_noise_10,log_27_1687181952,400,80.0,"[887.0, 1174.0, 1649.0, 2001.0, 2821.0, 3235.0]","[605, 944, 1861, 2203, 3080, 3444]",0.5,117.33333333333331,00:00:00,0.6636993987485766,0.0001590080016168
Zheng DBSCAN,without_noise,log_27_1687181952,600,120.0,"[605.0, 943.0, 1860.0, 2202.0, 3080.0, 3443.0]","[605, 944, 1861, 2203, 3080, 3444]",1.0,0.6666666666666666,00:00:00,0.6380290305241942,0.000152857937356
Zheng DBSCAN,without_noise,log_27_1687181952,600,180.0,"[605.0, 943.0, 1860.0, 2202.0, 3080.0, 3443.0]","[605, 944, 1861, 2203, 3080, 3444]",1.0,0.6666666666666666,00:00:00,0.6380290305241942,0.000152857937356
Zheng DBSCAN,without_noise,log_27_1687181952,600,240.0,"[605.0, 943.0, 1860.0, 2202.0, 3080.0, 3443.0]","[605, 944, 1861, 2203, 3080, 3444]",1.0,0.6666666666666666,00:00:00,0.6380290305241942,0.000152857937356
Zheng DBSCAN,without_noise,log_27_1687181952,600,300.0,"[605.0, 943.0, 1860.0, 2202.0, 3080.0, 3443.0]","[605, 944, 1861, 2203, 3080, 3444]",1.0,0.6666666666666666,00:00:00,0.6380290305241942,0.000152857937356
Zheng DBSCAN,without_noise,log_27_1687181952,600,60.0,"[605.0, 943.0, 1860.0, 2202.0, 3080.0, 3443.0]","[605, 944, 1861, 2203, 3080, 3444]",1.0,0.6666666666666666,00:00:00,0.6380290305241942,0.000152857937356
Zheng DBSCAN,with_noise_20,log_27_1687181952,700,140.0,"[799.0, 1804.0]","[605, 944, 1861, 2203, 3080, 3444]",0.5,101.0,00:00:00,0.6947558484971523,0.0001664484543596
Zheng DBSCAN,with_noise_20,log_27_1687181952,700,210.0,"[799.0, 1804.0]","[605, 944, 1861, 2203, 3080, 3444]",0.5,101.0,00:00:00,0.6947558484971523,0.0001664484543596
Zheng DBSCAN,with_noise_20,log_27_1687181952,700,280.0,"[799.0, 1804.0]","[605, 944, 1861, 2203, 3080, 3444]",0.5,101.0,00:00:00,0.6947558484971523,0.0001664484543596
Zheng DBSCAN,with_noise_20,log_27_1687181952,700,350.0,"[799.0, 1804.0]","[605, 944, 1861, 2203, 3080, 3444]",0.5,101.0,00:00:00,0.6947558484971523,0.0001664484543596
Zheng DBSCAN,with_noise_20,log_27_1687181952,700,70.0,"[799.0, 1804.0]","[605, 944, 1861, 2203, 3080, 3444]",0.5,101.0,00:00:00,0.6947558484971523,0.0001664484543596
Zheng DBSCAN,with_noise_10,log_28_1687181955,400,120.0,"[808.0, 1023.0, 1215.0, 1965.0]",[983],0.4,40.0,00:00:00,0.2646630043163895,0.0001159785294988
Zheng DBSCAN,with_noise_10,log_28_1687181955,400,160.0,"[808.0, 1023.0, 1215.0, 1965.0]",[983],0.4,40.0,00:00:00,0.2646630043163895,0.0001159785294988
Zheng DBSCAN,with_noise_10,log_28_1687181955,400,200.0,"[808.0, 1119.0, 1965.0]",[983],0.5,136.0,00:00:00,0.2646630043163895,0.0001159785294988
Zheng DBSCAN,with_noise_10,log_28_1687181955,400,40.0,"[808.0, 1023.0, 1215.0, 1965.0]",[983],0.4,40.0,00:00:00,0.2646630043163895,0.0001159785294988
Zheng DBSCAN,with_noise_10,log_28_1687181955,400,80.0,"[808.0, 1023.0, 1215.0, 1965.0]",[983],0.4,40.0,00:00:00,0.2646630043163895,0.0001159785294988
Zheng DBSCAN,with_noise_20,log_28_1687181955,500,100.0,[],[983],,,00:00:00,0.1668420387431979,7.311219927396929e-05
Zheng DBSCAN,with_noise_20,log_28_1687181955,500,150.0,[],[983],,,00:00:00,0.1668420387431979,7.311219927396929e-05
Zheng DBSCAN,with_noise_20,log_28_1687181955,500,200.0,[],[983],,,00:00:00,0.1668420387431979,7.311219927396929e-05
Zheng DBSCAN,with_noise_20,log_28_1687181955,500,250.0,[],[983],,,00:00:00,0.1668420387431979,7.311219927396929e-05
Zheng DBSCAN,with_noise_20,log_28_1687181955,500,50.0,[],[983],,,00:00:00,0.1668420387431979,7.311219927396929e-05
Zheng DBSCAN,with_noise_10,log_28_1687181955,600,120.0,"[1023.0, 1965.0]",[983],0.6666666666666666,40.0,00:00:00,0.2665066430345177,0.0001167864342833
Zheng DBSCAN,with_noise_10,log_28_1687181955,600,180.0,"[1023.0, 1965.0]",[983],0.6666666666666666,40.0,00:00:00,0.2665066430345177,0.0001167864342833
Zheng DBSCAN,with_noise_10,log_28_1687181955,600,240.0,"[1023.0, 1965.0]",[983],0.6666666666666666,40.0,00:00:00,0.2665066430345177,0.0001167864342833
Zheng DBSCAN,with_noise_10,log_28_1687181955,600,300.0,"[1023.0, 1965.0]",[983],0.6666666666666666,40.0,00:00:00,0.2665066430345177,0.0001167864342833
Zheng DBSCAN,with_noise_10,log_28_1687181955,600,60.0,"[1023.0, 1965.0]",[983],0.6666666666666666,40.0,00:00:00,0.2665066430345177,0.0001167864342833
Zheng DBSCAN,with_noise_20,log_28_1687181955,700,140.0,[],[983],,,00:00:00,0.2769613284617662,0.0001213678038833
Zheng DBSCAN,with_noise_20,log_28_1687181955,700,210.0,[],[983],,,00:00:00,0.2769613284617662,0.0001213678038833
Zheng DBSCAN,with_noise_20,log_28_1687181955,700,280.0,[],[983],,,00:00:00,0.2769613284617662,0.0001213678038833
Zheng DBSCAN,with_noise_20,log_28_1687181955,700,350.0,[],[983],,,00:00:00,0.2769613284617662,0.0001213678038833
Zheng DBSCAN,with_noise_20,log_28_1687181955,700,70.0,[],[983],,,00:00:00,0.2769613284617662,0.0001213678038833
Zheng DBSCAN,with_noise_10,log_28_1687181955,800,160.0,"[1023.0, 1965.0]",[983],0.6666666666666666,40.0,00:00:00,0.2692012758925557,0.0001179672549923
Zheng DBSCAN,with_noise_10,log_28_1687181955,800,240.0,"[1023.0, 1965.0]",[983],0.6666666666666666,40.0,00:00:00,0.2692012758925557,0.0001179672549923
Zheng DBSCAN,with_noise_10,log_28_1687181955,800,320.0,"[1023.0, 1965.0]",[983],0.6666666666666666,40.0,00:00:00,0.2692012758925557,0.0001179672549923
Zheng DBSCAN,with_noise_10,log_28_1687181955,800,400.0,"[1023.0, 1965.0]",[983],0.6666666666666666,40.0,00:00:00,0.2692012758925557,0.0001179672549923
Zheng DBSCAN,with_noise_10,log_28_1687181955,800,80.0,"[1023.0, 1965.0]",[983],0.6666666666666666,40.0,00:00:00,0.2692012758925557,0.0001179672549923
Zheng DBSCAN,with_noise_10,log_29_1687181956,300,120.0,[756.3622291021671],"[516, 766]",0.6666666666666666,9.637770897832866,00:00:00,0.5550294881686568,0.0003670829948205
Zheng DBSCAN,with_noise_10,log_29_1687181956,300,150.0,[756.3622291021671],"[516, 766]",0.6666666666666666,9.637770897832866,00:00:00,0.5550294881686568,0.0003670829948205
Zheng DBSCAN,with_noise_10,log_29_1687181956,300,30.0,"[767.7202797202797, 1437.75]","[516, 766]",0.5,1.7202797202796771,00:00:00,0.5550294881686568,0.0003670829948205
Zheng DBSCAN,with_noise_10,log_29_1687181956,300,60.0,[756.3622291021671],"[516, 766]",0.6666666666666666,9.637770897832866,00:00:00,0.5550294881686568,0.0003670829948205
Zheng DBSCAN,with_noise_10,log_29_1687181956,300,90.0,[756.3622291021671],"[516, 766]",0.6666666666666666,9.637770897832866,00:00:00,0.5550294881686568,0.0003670829948205
Zheng DBSCAN,without_noise,log_29_1687181956,700,140.0,[731.8],"[516, 766]",0.6666666666666666,34.200000000000045,00:00:00,0.5536660254001617,0.0003661812337302
Zheng DBSCAN,without_noise,log_29_1687181956,700,210.0,[731.8],"[516, 766]",0.6666666666666666,34.200000000000045,00:00:00,0.5536660254001617,0.0003661812337302
Zheng DBSCAN,without_noise,log_29_1687181956,700,280.0,[731.8],"[516, 766]",0.6666666666666666,34.200000000000045,00:00:00,0.5536660254001617,0.0003661812337302
Zheng DBSCAN,without_noise,log_29_1687181956,700,350.0,[731.8],"[516, 766]",0.6666666666666666,34.200000000000045,00:00:00,0.5536660254001617,0.0003661812337302
Zheng DBSCAN,without_noise,log_29_1687181956,700,70.0,[731.8],"[516, 766]",0.6666666666666666,34.200000000000045,00:00:00,0.5536660254001617,0.0003661812337302
Zheng DBSCAN,with_noise_20,log_29_1687181956,800,160.0,"[829.0, 1409.5]","[516, 766]",0.5,63.0,00:00:00,0.5498919999226928,0.000363685185134
Zheng DBSCAN,with_noise_20,log_29_1687181956,800,240.0,[1409.5],"[516, 766]",,,00:00:00,0.5498919999226928,0.000363685185134
Zheng DBSCAN,with_noise_20,log_29_1687181956,800,320.0,[1409.5],"[516, 766]",,,00:00:00,0.5498919999226928,0.000363685185134
Zheng DBSCAN,with_noise_20,log_29_1687181956,800,400.0,[1409.5],"[516, 766]",,,00:00:00,0.5498919999226928,0.000363685185134
Zheng DBSCAN,with_noise_20,log_29_1687181956,800,80.0,"[829.0, 1409.5]","[516, 766]",0.5,63.0,00:00:00,0.5498919999226928,0.000363685185134
Zheng DBSCAN,without_noise,log_2_1687181920,300,120.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1832842053845524,0.0001171145082329
Zheng DBSCAN,without_noise,log_2_1687181920,300,150.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1832842053845524,0.0001171145082329
Zheng DBSCAN,without_noise,log_2_1687181920,300,30.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1832842053845524,0.0001171145082329
Zheng DBSCAN,without_noise,log_2_1687181920,300,60.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1832842053845524,0.0001171145082329
Zheng DBSCAN,without_noise,log_2_1687181920,300,90.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1832842053845524,0.0001171145082329
Zheng DBSCAN,without_noise,log_2_1687181920,400,120.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.0928147407248616,5.930654359416078e-05
Zheng DBSCAN,without_noise,log_2_1687181920,400,160.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.0928147407248616,5.930654359416078e-05
Zheng DBSCAN,without_noise,log_2_1687181920,400,200.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.0928147407248616,5.930654359416078e-05
Zheng DBSCAN,without_noise,log_2_1687181920,400,40.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.0928147407248616,5.930654359416078e-05
Zheng DBSCAN,without_noise,log_2_1687181920,400,80.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.0928147407248616,5.930654359416078e-05
Zheng DBSCAN,with_noise_10,log_2_1687181920,500,100.0,[1081.0],[1011],1.0,70.0,00:00:00,0.1898245261982083,0.0001212936269637
Zheng DBSCAN,with_noise_10,log_2_1687181920,500,150.0,[1081.0],[1011],1.0,70.0,00:00:00,0.1898245261982083,0.0001212936269637
Zheng DBSCAN,with_noise_10,log_2_1687181920,500,200.0,[1081.0],[1011],1.0,70.0,00:00:00,0.1898245261982083,0.0001212936269637
Zheng DBSCAN,with_noise_10,log_2_1687181920,500,250.0,[1081.0],[1011],1.0,70.0,00:00:00,0.1898245261982083,0.0001212936269637
Zheng DBSCAN,with_noise_10,log_2_1687181920,500,50.0,[1081.0],[1011],1.0,70.0,00:00:00,0.1898245261982083,0.0001212936269637
Zheng DBSCAN,without_noise,log_2_1687181920,600,120.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1806092262268066,0.0001154052563749
Zheng DBSCAN,without_noise,log_2_1687181920,600,180.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1806092262268066,0.0001154052563749
Zheng DBSCAN,without_noise,log_2_1687181920,600,240.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1806092262268066,0.0001154052563749
Zheng DBSCAN,without_noise,log_2_1687181920,600,300.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1806092262268066,0.0001154052563749
Zheng DBSCAN,without_noise,log_2_1687181920,600,60.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1806092262268066,0.0001154052563749
Zheng DBSCAN,with_noise_20,log_2_1687181920,700,140.0,[],[1011],,,00:00:00,0.1133006894960999,7.239660670677313e-05
Zheng DBSCAN,with_noise_20,log_2_1687181920,700,210.0,[],[1011],,,00:00:00,0.1133006894960999,7.239660670677313e-05
Zheng DBSCAN,with_noise_20,log_2_1687181920,700,280.0,[],[1011],,,00:00:00,0.1133006894960999,7.239660670677313e-05
Zheng DBSCAN,with_noise_20,log_2_1687181920,700,350.0,[],[1011],,,00:00:00,0.1133006894960999,7.239660670677313e-05
Zheng DBSCAN,with_noise_20,log_2_1687181920,700,70.0,[],[1011],,,00:00:00,0.1133006894960999,7.239660670677313e-05
Zheng DBSCAN,without_noise,log_2_1687181920,800,160.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1783130085095763,0.0001139380246067
Zheng DBSCAN,without_noise,log_2_1687181920,800,240.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1783130085095763,0.0001139380246067
Zheng DBSCAN,without_noise,log_2_1687181920,800,320.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1783130085095763,0.0001139380246067
Zheng DBSCAN,without_noise,log_2_1687181920,800,400.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1783130085095763,0.0001139380246067
Zheng DBSCAN,without_noise,log_2_1687181920,800,80.0,[1014.4],[1011],1.0,3.3999999999999773,00:00:00,0.1783130085095763,0.0001139380246067
Zheng DBSCAN,with_noise_20,log_30_1687181956,300,120.0,[1986.0513833992095],"[949, 1861, 2912]",0.5,125.0513833992095,00:00:00,0.5679910648614168,0.0001412210504379
Zheng DBSCAN,with_noise_20,log_30_1687181956,300,150.0,[1986.0513833992095],"[949, 1861, 2912]",0.5,125.0513833992095,00:00:00,0.5679910648614168,0.0001412210504379
Zheng DBSCAN,with_noise_20,log_30_1687181956,300,30.0,"[318.0, 394.77777777777777, 529.6, 619.0, 705.0, 827.0, 892.2307692307693, 1058.0, 1194.888888888889, 1307.5714285714287, 1392.4, 1488.6, 1606.909090909091, 1716.0, 1767.3333333333333, 1844.0, 1924.4, 2015.6666666666667, 2143.090909090909, 2219.5, 2279.3333333333335, 2374.2, 2429.0, 2569.705882352941, 2753.5, 2904.0666666666666, 3075.6666666666665, 3198.3333333333335, 3301.75, 3431.0, 3526.6363636363635, 3646.2, 3700.0, 3762.0, 3825.0, 3896.0, 3993.0]","[949, 1861, 2912]",0.15,27.23418803418804,00:00:00,0.5679910648614168,0.0001412210504379
Zheng DBSCAN,with_noise_20,log_30_1687181956,300,60.0,"[458.4418604651163, 887.5714285714286, 1793.6525423728813, 3096.2340425531916, 3501.133333333333, 3655.1666666666665, 3857.4444444444443, 3993.0]","[949, 1861, 2912]",0.5454545454545454,104.33669053629391,00:00:00,0.5679910648614168,0.0001412210504379
Zheng DBSCAN,with_noise_20,log_30_1687181956,300,90.0,[1986.0513833992095],"[949, 1861, 2912]",0.5,125.0513833992095,00:00:00,0.5679910648614168,0.0001412210504379
Zheng DBSCAN,with_noise_10,log_30_1687181956,400,120.0,[1965.5480427046264],"[949, 1861, 2912]",0.5,104.54804270462635,00:00:01,1.0363764548674226,0.0002576768908173
Zheng DBSCAN,with_noise_10,log_30_1687181956,400,160.0,[1965.5480427046264],"[949, 1861, 2912]",0.5,104.54804270462635,00:00:01,1.0363764548674226,0.0002576768908173
Zheng DBSCAN,with_noise_10,log_30_1687181956,400,200.0,[1965.5480427046264],"[949, 1861, 2912]",0.5,104.54804270462635,00:00:01,1.0363764548674226,0.0002576768908173
Zheng DBSCAN,with_noise_10,log_30_1687181956,400,40.0,"[640.0, 811.3, 976.7058823529412, 1136.8, 1193.6666666666667, 1673.3536585365853, 2303.6315789473683, 2508.769230769231, 2623.25, 2902.0, 3158.2, 3228.0, 3304.0, 3442.285714285714, 3595.0, 3682.2, 3808.3333333333335, 3883.5, 4002.5]","[949, 1861, 2912]",0.2727272727272727,75.11740793878532,00:00:01,1.0363764548674226,0.0002576768908173
Zheng DBSCAN,with_noise_10,log_30_1687181956,400,80.0,"[1901.1654411764705, 3838.4, 4002.5]","[949, 1861, 2912]",0.3333333333333333,40.165441176470495,00:00:01,1.0363764548674226,0.0002576768908173
Zheng DBSCAN,with_noise_20,log_30_1687181956,500,100.0,"[581.6666666666666, 1023.4375, 1393.0, 1591.857142857143, 1817.6, 2125.0, 2282.0, 2614.1428571428573, 2884.0, 3258.818181818182, 3825.5, 3993.0]","[949, 1861, 2912]",0.4,48.61250000000003,00:00:01,1.084941428154707,0.0002697517225645
Zheng DBSCAN,with_noise_20,log_30_1687181956,500,150.0,"[1137.7368421052631, 2203.5, 2647.875, 3258.818181818182, 3825.5, 3993.0]","[949, 1861, 2912]",0.2222222222222222,188.73684210526312,00:00:01,1.084941428154707,0.0002697517225645
Zheng DBSCAN,with_noise_20,log_30_1687181956,500,200.0,"[1190.75, 3001.5789473684213, 3881.3333333333335]","[949, 1861, 2912]",0.3333333333333333,89.57894736842127,00:00:01,1.084941428154707,0.0002697517225645
Zheng DBSCAN,with_noise_20,log_30_1687181956,500,250.0,"[1736.873015873016, 3881.3333333333335]","[949, 1861, 2912]",0.4,124.1269841269841,00:00:01,1.084941428154707,0.0002697517225645
Zheng DBSCAN,with_noise_20,log_30_1687181956,500,50.0,"[561.0, 655.0, 729.0, 890.8571428571429, 1059.6, 1189.6666666666667, 1272.0, 1393.0, 1502.0, 1606.8333333333333, 1773.3333333333333, 1846.0, 1922.0, 2125.0, 2282.0, 2536.6666666666665, 2647.3333333333335, 2747.0, 2884.0, 3066.0, 3201.0, 3297.0, 3431.0, 3493.0, 3825.5, 3993.0]","[949, 1861, 2912]",0.2068965517241379,33.7142857142857,00:00:01,1.084941428154707,0.0002697517225645
Zheng DBSCAN,with_noise_20,log_30_1687181956,600,120.0,"[728.0, 878.5, 1099.3333333333333, 1583.4, 1817.6, 2118.0, 2282.0, 2610.3333333333335, 2884.0, 3223.8, 3462.0, 3993.0]","[949, 1861, 2912]",0.4,47.30000000000003,00:00:01,1.069298374466598,0.0002658623506878
Zheng DBSCAN,with_noise_20,log_30_1687181956,600,180.0,"[985.2727272727273, 1700.5, 2227.3333333333335, 2649.4285714285716, 3291.8571428571427, 3993.0]","[949, 1861, 2912]",0.4444444444444444,98.38636363636364,00:00:01,1.069298374466598,0.0002658623506878
Zheng DBSCAN,with_noise_20,log_30_1687181956,600,240.0,"[944.6666666666666, 1822.076923076923, 2970.6428571428573, 3993.0]","[949, 1861, 2912]",0.8571428571428571,33.966422466422536,00:00:01,1.069298374466598,0.0002658623506878
Zheng DBSCAN,with_noise_20,log_30_1687181956,600,300.0,"[944.6666666666666, 2417.6296296296296, 3993.0]","[949, 1861, 2912]",0.3333333333333333,4.333333333333371,00:00:01,1.069298374466598,0.0002658623506878
Zheng DBSCAN,with_noise_20,log_30_1687181956,600,60.0,"[728.0, 878.5, 1053.75, 1190.5, 1502.0, 1603.75, 1791.5, 1922.0, 2118.0, 2282.0, 2536.6666666666665, 2652.5, 2747.0, 2884.0, 3086.0, 3177.0, 3285.3333333333335, 3431.0, 3493.0, 3993.0]","[949, 1861, 2912]",0.2608695652173913,53.16666666666666,00:00:01,1.069298374466598,0.0002658623506878
Zheng DBSCAN,with_noise_10,log_30_1687181956,800,160.0,"[837.1818181818181, 1368.5714285714287, 1918.3, 2610.0, 3004.0, 3304.0, 3692.0, 3954.0]","[949, 1861, 2912]",0.5454545454545454,87.03939393939395,00:00:01,1.0368109261617064,0.0002577849145106
Zheng DBSCAN,with_noise_10,log_30_1687181956,800,240.0,"[837.1818181818181, 2024.8846153846155, 3304.0, 3866.6666666666665]","[949, 1861, 2912]",0.5714285714285715,137.85139860139867,00:00:01,1.0368109261617064,0.0002577849145106
Zheng DBSCAN,with_noise_10,log_30_1687181956,800,320.0,"[1638.225, 3866.6666666666665]","[949, 1861, 2912]",,,00:00:01,1.0368109261617064,0.0002577849145106
Zheng DBSCAN,with_noise_10,log_30_1687181956,800,400.0,[1793.6976744186047],"[949, 1861, 2912]",0.5,67.30232558139528,00:00:01,1.0368109261617064,0.0002577849145106
Zheng DBSCAN,with_noise_10,log_30_1687181956,800,80.0,"[899.5555555555555, 1320.6, 1488.5, 1891.888888888889, 2156.0, 2374.0, 2582.6666666666665, 2794.6666666666665, 3004.0, 3304.0, 3692.0, 3889.0, 4019.0]","[949, 1861, 2912]",0.375,57.44444444444446,00:00:01,1.0368109261617064,0.0002577849145106
Zheng DBSCAN,with_noise_20,log_31_1687181960,400,120.0,[2150.221476510067],"[1043, 1868, 2070, 3338, 3677]",0.3333333333333333,80.22147651006708,00:00:01,1.4069320112466812,0.0003266617161009
Zheng DBSCAN,with_noise_20,log_31_1687181960,400,160.0,[2150.221476510067],"[1043, 1868, 2070, 3338, 3677]",0.3333333333333333,80.22147651006708,00:00:01,1.4069320112466812,0.0003266617161009
Zheng DBSCAN,with_noise_20,log_31_1687181960,400,200.0,[2150.221476510067],"[1043, 1868, 2070, 3338, 3677]",0.3333333333333333,80.22147651006708,00:00:01,1.4069320112466812,0.0003266617161009
Zheng DBSCAN,with_noise_20,log_31_1687181960,400,40.0,"[423.44444444444446, 1277.9489795918366, 2388.6666666666665, 2693.6, 3006.375, 3635.3977272727275, 4085.1666666666665, 4240.555555555556]","[1043, 1868, 2070, 3338, 3677]",0.1538461538461538,41.60227272727252,00:00:01,1.4069320112466812,0.0003266617161009
Zheng DBSCAN,with_noise_20,log_31_1687181960,400,80.0,[2252.7341176470586],"[1043, 1868, 2070, 3338, 3677]",0.3333333333333333,182.7341176470586,00:00:01,1.4069320112466812,0.0003266617161009
Zheng DBSCAN,without_noise,log_31_1687181960,500,100.0,"[658.0, 1027.4347826086957, 1988.857142857143, 2300.0, 2683.0, 3182.0, 3496.1428571428573]","[1043, 1868, 2070, 3338, 3677]",0.6666666666666666,108.391304347826,00:00:02,2.661127069965005,0.0006178609403215
Zheng DBSCAN,without_noise,log_31_1687181960,500,150.0,"[658.0, 1027.4347826086957, 1988.857142857143, 2300.0, 2683.0, 3182.0, 3496.1428571428573]","[1043, 1868, 2070, 3338, 3677]",0.6666666666666666,108.391304347826,00:00:02,2.661127069965005,0.0006178609403215
Zheng DBSCAN,without_noise,log_31_1687181960,500,200.0,"[1012.0416666666666, 2015.9130434782608, 2683.0, 3481.8636363636365]","[1043, 1868, 2070, 3338, 3677]",0.6666666666666665,76.30297540623637,00:00:02,2.661127069965005,0.0006178609403215
Zheng DBSCAN,without_noise,log_31_1687181960,500,250.0,"[1012.0416666666666, 2015.9130434782608, 2683.0, 3481.8636363636365]","[1043, 1868, 2070, 3338, 3677]",0.6666666666666665,76.30297540623637,00:00:02,2.661127069965005,0.0006178609403215
Zheng DBSCAN,without_noise,log_31_1687181960,500,50.0,"[658.0, 847.0, 1035.6363636363637, 1988.857142857143, 2264.0, 2336.0, 2683.0, 3182.0, 3496.1428571428573]","[1043, 1868, 2070, 3338, 3677]",0.7142857142857143,131.81558441558437,00:00:02,2.661127069965005,0.0006178609403215
Zheng DBSCAN,with_noise_10,log_31_1687181960,600,120.0,[2086.0829145728644],"[1043, 1868, 2070, 3338, 3677]",0.3333333333333333,16.08291457286441,00:00:02,2.794015073217452,0.0006487148997486
Zheng DBSCAN,with_noise_10,log_31_1687181960,600,180.0,[2086.0829145728644],"[1043, 1868, 2070, 3338, 3677]",0.3333333333333333,16.08291457286441,00:00:02,2.794015073217452,0.0006487148997486
Zheng DBSCAN,with_noise_10,log_31_1687181960,600,240.0,[2086.0829145728644],"[1043, 1868, 2070, 3338, 3677]",0.3333333333333333,16.08291457286441,00:00:02,2.794015073217452,0.0006487148997486
Zheng DBSCAN,with_noise_10,log_31_1687181960,600,300.0,[2086.0829145728644],"[1043, 1868, 2070, 3338, 3677]",0.3333333333333333,16.08291457286441,00:00:02,2.794015073217452,0.0006487148997486
Zheng DBSCAN,with_noise_10,log_31_1687181960,600,60.0,[2245.3251366120217],"[1043, 1868, 2070, 3338, 3677]",0.3333333333333333,175.32513661202165,00:00:02,2.794015073217452,0.0006487148997486
Zheng DBSCAN,without_noise,log_31_1687181960,700,140.0,"[1027.4347826086957, 1988.857142857143, 2300.0, 2683.0, 3182.0, 3458.4117647058824]","[1043, 1868, 2070, 3338, 3677]",0.5454545454545454,72.37327974668126,00:00:02,2.8010085159912705,0.0006503386384934
Zheng DBSCAN,without_noise,log_31_1687181960,700,210.0,"[1012.0416666666666, 2015.9130434782608, 2683.0, 3443.0555555555557]","[1043, 1868, 2070, 3338, 3677]",0.6666666666666665,63.36694847020942,00:00:02,2.8010085159912705,0.0006503386384934
Zheng DBSCAN,without_noise,log_31_1687181960,700,280.0,"[1012.0416666666666, 2015.9130434782608, 2683.0, 3443.0555555555557]","[1043, 1868, 2070, 3338, 3677]",0.6666666666666665,63.36694847020942,00:00:02,2.8010085159912705,0.0006503386384934
Zheng DBSCAN,without_noise,log_31_1687181960,700,350.0,"[1012.0416666666666, 2043.7083333333333, 3443.0555555555557]","[1043, 1868, 2070, 3338, 3677]",0.7499999999999999,54.101851851851926,00:00:02,2.8010085159912705,0.0006503386384934
Zheng DBSCAN,without_noise,log_31_1687181960,700,70.0,"[847.0, 1035.6363636363637, 1988.857142857143, 2264.0, 2336.0, 2683.0, 3182.0, 3458.4117647058824]","[1043, 1868, 2070, 3338, 3677]",0.6153846153846154,110.6581359816654,00:00:02,2.8010085159912705,0.0006503386384934
Zheng DBSCAN,without_noise,log_31_1687181960,800,160.0,"[1027.4347826086957, 1988.857142857143, 2300.0, 2683.0, 3402.8571428571427]","[1043, 1868, 2070, 3338, 3677]",0.6,53.85507246376801,00:00:02,2.778163775801658,0.0006450345427911
Zheng DBSCAN,without_noise,log_31_1687181960,800,240.0,"[1012.0416666666666, 2015.9130434782608, 2683.0, 3402.8571428571427]","[1043, 1868, 2070, 3338, 3677]",0.6666666666666665,49.96747757073842,00:00:02,2.778163775801658,0.0006450345427911
Zheng DBSCAN,without_noise,log_31_1687181960,800,320.0,"[1012.0416666666666, 2015.9130434782608, 2683.0, 3402.8571428571427]","[1043, 1868, 2070, 3338, 3677]",0.6666666666666665,49.96747757073842,00:00:02,2.778163775801658,0.0006450345427911
Zheng DBSCAN,without_noise,log_31_1687181960,800,400.0,"[1012.0416666666666, 2043.7083333333333, 3402.8571428571427]","[1043, 1868, 2070, 3338, 3677]",0.7499999999999999,40.70238095238093,00:00:02,2.778163775801658,0.0006450345427911
Zheng DBSCAN,without_noise,log_31_1687181960,800,80.0,"[847.0, 1035.6363636363637, 1988.857142857143, 2300.0, 2683.0, 3182.0, 3419.846153846154]","[1043, 1868, 2070, 3338, 3677]",0.5,56.784215784215725,00:00:02,2.778163775801658,0.0006450345427911
Zheng DBSCAN,without_noise,log_32_1687181966,300,120.0,[1459.0],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.3322139363735914,0.0001098591059436
Zheng DBSCAN,without_noise,log_32_1687181966,300,150.0,[1459.0],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.3322139363735914,0.0001098591059436
Zheng DBSCAN,without_noise,log_32_1687181966,300,30.0,[1459.0],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.3322139363735914,0.0001098591059436
