Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,with_noise_10,log_32_1687181966,200,200,100,"[201, 412, 635, 836, 1052, 1258, 1459, 1667, 1873, 2077, 2277, 2479, 2680, 2886]","[1402, 1725]",0.25,57.5,00:00:00,0.0428669545799493,1.4175580218237228e-05
LCDD,with_noise_10,log_32_1687181966,200,200,150,"[201, 412, 635, 836, 1052, 1258, 1459, 1667, 1873, 2077, 2277, 2479, 2680, 2886]","[1402, 1725]",0.25,57.5,00:00:00,0.044404849410057,1.468414332343157e-05
LCDD,with_noise_20,log_32_1687181966,200,200,20,"[200, 413, 621, 845, 1061, 1270, 1472, 1672, 1877, 2081, 2281, 2484, 2684, 2891]","[1402, 1725]",0.25,61.5,00:00:00,0.3124358979985118,0.0001033187493381
LCDD,without_noise,log_32_1687181966,200,200,200,[1459],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.0800988432019949,2.6487712699072385e-05
LCDD,without_noise,log_32_1687181966,200,200,5,[1459],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.0648788167163729,2.1454635157530746e-05
LCDD,with_noise_20,log_32_1687181966,300,300,20,"[303, 622, 966, 1270, 1582, 1892, 2217, 2518, 2824]","[1402, 1725]",0.3636363636363636,137.5,00:00:00,0.0508232163265347,1.6806619155600116e-05
LCDD,without_noise,log_32_1687181966,300,300,200,[1459],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.0656195655465126,2.1699591781254168e-05
LCDD,with_noise_10,log_32_1687181966,300,300,50,"[311, 693, 1005, 1323, 1630, 1938, 2255, 2570, 2872]","[1402, 1725]",0.3636363636363636,87.0,00:00:00,0.044027348048985,1.4559308217256946e-05
LCDD,without_noise,log_32_1687181966,400,400,10,[1459],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.0577515792101621,1.909774444780495e-05
LCDD,with_noise_20,log_32_1687181966,400,400,100,"[436, 845, 1295, 1701, 2217, 2648]","[1402, 1725]",0.5,65.5,00:00:00,0.0519319428130984,1.7173261512268e-05
LCDD,with_noise_20,log_32_1687181966,400,400,20,"[436, 845, 1295, 1701, 2217, 2648]","[1402, 1725]",0.5,65.5,00:00:00,0.0470182783901691,1.5548372483521543e-05
LCDD,without_noise,log_32_1687181966,400,400,200,[1459],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.0589012475684285,1.947792578321049e-05
LCDD,with_noise_20,log_32_1687181966,400,400,5,"[436, 845, 1295, 1701, 2217, 2648]","[1402, 1725]",0.5,65.5,00:00:00,0.0554963117465376,1.835195494263812e-05
LCDD,without_noise,log_32_1687181966,400,400,50,[1459],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.061763135716319,2.0424317366507636e-05
LCDD,with_noise_20,log_32_1687181966,600,600,10,"[622, 1393, 1993, 2608]","[1402, 1725]",0.3333333333333333,9.0,00:00:00,0.0550193088129162,1.8194215877287128e-05
LCDD,with_noise_10,log_32_1687181966,600,600,100,"[604, 1284, 1906, 2571]","[1402, 1725]",0.6666666666666666,149.5,00:00:00,0.046392354182899,1.5341386965244378e-05
LCDD,with_noise_20,log_32_1687181966,600,600,20,"[622, 1393, 1993, 2608]","[1402, 1725]",0.3333333333333333,9.0,00:00:00,0.2031954377889633,6.719425852809633e-05
LCDD,with_noise_10,log_32_1687181966,600,600,200,"[604, 1284, 1906, 2571]","[1402, 1725]",0.6666666666666666,149.5,00:00:00,0.0444026589393615,1.4683418961429092e-05
LCDD,with_noise_10,log_32_1687181966,600,600,5,"[604, 1284, 1906, 2571]","[1402, 1725]",0.6666666666666666,149.5,00:00:00,0.0436827968806028,1.444536933882369e-05
LCDD,without_noise,log_32_1687181966,600,600,50,[1459],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.0499596614390611,1.6521052063181603e-05
LCDD,with_noise_10,log_32_1687181966,800,800,10,"[875, 2064, 2872]","[1402, 1725]",,,00:00:00,0.0453285919502377,1.4989613740157986e-05
LCDD,without_noise,log_32_1687181966,800,800,100,[1459],"[1402, 1725]",0.6666666666666666,57.0,00:00:00,0.0476798256859183,1.5767138123650243e-05
LCDD,with_noise_10,log_32_1687181966,800,800,150,"[875, 2064, 2872]","[1402, 1725]",,,00:00:00,0.0245000151917338,8.101856875573359e-06
LCDD,with_noise_10,log_32_1687181966,800,800,20,"[875, 2064, 2872]","[1402, 1725]",,,00:00:00,0.0468019125983119,1.5476822949177217e-05
LCDD,with_noise_20,log_32_1687181966,800,800,200,[],"[1402, 1725]",,,00:00:00,0.0976542178541421,3.229306145970311e-05
LCDD,without_noise,log_33_1687181967,100,100,10,[986],[987],1.0,1.0,00:00:00,0.0493000764399766,3.224334626551779e-05
LCDD,with_noise_20,log_33_1687181967,100,100,100,[],[987],,,00:00:00,0.0342345405369997,2.23901507763242e-05
LCDD,with_noise_20,log_33_1687181967,100,100,150,[],[987],,,00:00:00,0.190744012594223,0.0001247508257646
LCDD,without_noise,log_33_1687181967,100,100,20,[986],[987],1.0,1.0,00:00:00,0.0473745018243789,3.098397764838389e-05
LCDD,without_noise,log_33_1687181967,100,100,200,[986],[987],1.0,1.0,00:00:00,0.0243223533034324,1.5907359910681795e-05
LCDD,with_noise_10,log_33_1687181967,100,100,5,"[102, 227, 359, 461, 611, 722, 837, 944, 1048, 1157, 1281, 1392, 1492]",[987],0.1428571428571428,43.0,00:00:00,0.02952482085675,1.930988937655331e-05
LCDD,with_noise_20,log_33_1687181967,100,100,50,[],[987],,,00:00:00,0.0629539526998996,4.117328495742294e-05
LCDD,with_noise_10,log_33_1687181967,1200,1200,10,[],[987],,,00:00:00,0.0165739385411143,1.0839724356516894e-05
LCDD,without_noise,log_33_1687181967,1200,1200,100,[],[987],,,00:00:00,0.0297440979629755,1.94533014800363e-05
LCDD,with_noise_20,log_33_1687181967,1200,1200,150,[],[987],,,00:00:00,0.0326041281223297,2.1323824802046905e-05
LCDD,without_noise,log_33_1687181967,1200,1200,20,[],[987],,,00:00:00,0.0282335430383682,1.846536496950178e-05
LCDD,with_noise_20,log_33_1687181967,1200,1200,200,[],[987],,,00:00:00,0.0184287773445248,1.2052830179545363e-05
LCDD,with_noise_10,log_33_1687181967,1200,1200,5,[],[987],,,00:00:00,0.0357556864619255,2.3385014036576525e-05
LCDD,without_noise,log_33_1687181967,1200,1200,50,[],[987],,,00:00:00,0.0291824666783213,1.9085982131014625e-05
LCDD,with_noise_20,log_33_1687181967,200,200,150,[],[987],,,00:00:00,0.0622577825561165,4.071797420282314e-05
LCDD,with_noise_10,log_33_1687181967,200,200,20,"[227, 439, 991, 1281, 1492]",[987],0.3333333333333333,4.0,00:00:00,0.0355777833610773,2.326866145263395e-05
LCDD,with_noise_10,log_33_1687181967,200,200,200,"[227, 439, 991, 1281, 1492]",[987],0.3333333333333333,4.0,00:00:00,0.0373582746833562,2.4433142369755584e-05
LCDD,with_noise_10,log_33_1687181967,200,200,5,"[227, 439, 991, 1281, 1492]",[987],0.3333333333333333,4.0,00:00:00,0.0339068360626697,2.217582476302796e-05
LCDD,with_noise_20,log_33_1687181967,200,200,50,[],[987],,,00:00:00,0.0655256547033786,4.285523525400829e-05
LCDD,with_noise_20,log_33_1687181967,300,300,10,[],[987],,,00:00:00,0.0289375893771648,1.892582693078145e-05
LCDD,without_noise,log_33_1687181967,300,300,100,[986],[987],1.0,1.0,00:00:00,0.0357451383024454,2.3378115305719693e-05
LCDD,with_noise_10,log_33_1687181967,300,300,150,"[308, 991]",[987],0.6666666666666666,4.0,00:00:00,0.0329573778435587,2.1554857974858596e-05
LCDD,with_noise_10,log_33_1687181967,300,300,20,"[308, 991]",[987],0.6666666666666666,4.0,00:00:00,0.034808793105185,2.2765724725431674e-05
LCDD,without_noise,log_33_1687181967,300,300,200,[986],[987],1.0,1.0,00:00:00,0.0368276610970497,2.408610928518621e-05
LCDD,with_noise_20,log_33_1687181967,300,300,5,[],[987],,,00:00:00,0.056168402545154,3.673538426759588e-05
LCDD,without_noise,log_33_1687181967,300,300,50,[986],[987],1.0,1.0,00:00:00,0.0341951781883835,2.236440692503831e-05
LCDD,with_noise_10,log_33_1687181967,400,400,100,"[439, 991]",[987],0.6666666666666666,4.0,00:00:00,0.1880990089848637,0.0001230209345878
LCDD,with_noise_20,log_33_1687181967,400,400,150,[],[987],,,00:00:00,0.0507504986599087,3.319195465003844e-05
LCDD,with_noise_20,log_33_1687181967,400,400,20,[],[987],,,00:00:00,0.0314616318792104,2.0576606853636672e-05
LCDD,without_noise,log_33_1687181967,400,400,5,[986],[987],1.0,1.0,00:00:00,0.0323323560878634,2.1146079848177533e-05
LCDD,with_noise_10,log_33_1687181967,400,400,50,"[439, 991]",[987],0.6666666666666666,4.0,00:00:00,0.0332341138273477,2.1735849461967135e-05
LCDD,with_noise_20,log_33_1687181967,600,600,10,[],[987],,,00:00:00,0.1718634758144617,0.0001124025348688
LCDD,with_noise_10,log_33_1687181967,600,600,150,[],[987],,,00:00:00,0.0380553621798753,2.4889053093443672e-05
LCDD,with_noise_20,log_33_1687181967,600,600,200,[],[987],,,00:00:00,0.0529417609795928,3.4625088933677434e-05
LCDD,with_noise_20,log_33_1687181967,600,600,5,[],[987],,,00:00:00,0.0413327710703015,2.7032551386724356e-05
LCDD,with_noise_20,log_33_1687181967,600,600,50,[],[987],,,00:00:00,0.0448939343914389,2.936163138746825e-05
LCDD,with_noise_10,log_33_1687181967,800,800,10,[],[987],,,00:00:00,0.0326681565493345,2.136570081709256e-05
LCDD,without_noise,log_33_1687181967,800,800,100,[986],[987],1.0,1.0,00:00:00,0.0259868446737527,1.6995974279759834e-05
LCDD,without_noise,log_33_1687181967,800,800,150,[986],[987],1.0,1.0,00:00:00,0.0317820608615875,2.0786174533412375e-05
LCDD,with_noise_10,log_33_1687181967,800,800,20,[],[987],,,00:00:00,0.0330841075628995,2.163774202936533e-05
LCDD,with_noise_10,log_34_1687181968,100,100,10,"[102, 203, 304, 408, 509, 610, 713, 817, 919, 1033, 1136, 1236, 1341, 1445, 1545, 1648, 1748, 1861, 1961, 2062, 2164, 2264, 2365, 2465, 2565]","[1087, 1302]",0.1481481481481481,44.0,00:00:00,0.0516188601031899,1.9405586504958625e-05
LCDD,with_noise_10,log_34_1687181968,100,100,100,"[102, 203, 304, 408, 509, 610, 713, 817, 919, 1033, 1136, 1236, 1341, 1445, 1545, 1648, 1748, 1861, 1961, 2062, 2164, 2264, 2365, 2465, 2565]","[1087, 1302]",0.1481481481481481,44.0,00:00:00,0.0526558840647339,1.979544513711804e-05
LCDD,with_noise_10,log_34_1687181968,100,100,20,"[102, 203, 304, 408, 509, 610, 713, 817, 919, 1033, 1136, 1236, 1341, 1445, 1545, 1648, 1748, 1861, 1961, 2062, 2164, 2264, 2365, 2465, 2565]","[1087, 1302]",0.1481481481481481,44.0,00:00:00,0.0511758178472518,1.923902926588417e-05
LCDD,without_noise,log_34_1687181968,100,100,200,"[142, 281, 402, 528, 643, 757, 876, 986, 1086, 1205, 1318, 1426, 1529, 1629, 1730, 1890, 1990, 2107, 2208, 2308, 2436, 2539, 2648]","[1087, 1302]",0.16,8.5,00:00:00,0.0533530181273818,2.005752561179767e-05
LCDD,with_noise_10,log_34_1687181968,1200,1200,10,"[1206, 2410]","[1087, 1302]",0.5,96.0,00:00:00,0.0521851172670722,1.961846513799707e-05
LCDD,with_noise_10,log_34_1687181968,1200,1200,100,"[1206, 2410]","[1087, 1302]",0.5,96.0,00:00:00,0.0530746253207325,1.9952866661929547e-05
LCDD,with_noise_10,log_34_1687181968,1200,1200,150,"[1206, 2410]","[1087, 1302]",0.5,96.0,00:00:00,0.0277500720694661,1.0432357920851922e-05
LCDD,with_noise_20,log_34_1687181968,1200,1200,200,[1204],"[1087, 1302]",0.6666666666666666,98.0,00:00:00,0.0585618689656257,2.2015740212641265e-05
LCDD,with_noise_20,log_34_1687181968,1200,1200,50,[1204],"[1087, 1302]",0.6666666666666666,98.0,00:00:00,0.0593069540336728,2.2295847381080004e-05
LCDD,without_noise,log_34_1687181968,200,200,10,"[328, 528, 740, 992, 1205, 1427, 1627, 1890, 2107, 2436]","[1087, 1302]",0.3333333333333333,96.0,00:00:00,0.027242393232882,1.0241501215369182e-05
LCDD,with_noise_10,log_34_1687181968,200,200,100,"[200, 408, 610, 817, 1017, 1217, 1421, 1621, 1823, 2026, 2227, 2427, 2631]","[1087, 1302]",0.2666666666666667,77.5,00:00:00,0.0279199089854955,1.049620638552465e-05
LCDD,with_noise_20,log_34_1687181968,200,200,150,"[207, 409, 611, 813, 1013, 1216, 1416, 1617, 1817, 2019, 2220, 2420, 2622]","[1087, 1302]",0.2666666666666667,80.0,00:00:00,0.0548069318756461,2.060410972768651e-05
LCDD,with_noise_20,log_34_1687181968,200,200,20,"[207, 409, 611, 813, 1013, 1216, 1416, 1617, 1817, 2019, 2220, 2420, 2622]","[1087, 1302]",0.2666666666666667,80.0,00:00:00,0.0542169520631432,2.038231280569295e-05
LCDD,with_noise_20,log_34_1687181968,200,200,200,"[207, 409, 611, 813, 1013, 1216, 1416, 1617, 1817, 2019, 2220, 2420, 2622]","[1087, 1302]",0.2666666666666667,80.0,00:00:00,0.0568509548902511,2.1372539432425247e-05
LCDD,with_noise_20,log_34_1687181968,200,200,5,"[207, 409, 611, 813, 1013, 1216, 1416, 1617, 1817, 2019, 2220, 2420, 2622]","[1087, 1302]",0.2666666666666667,80.0,00:00:00,0.0296436725184321,1.1144237788884265e-05
LCDD,without_noise,log_34_1687181968,200,200,50,"[328, 528, 740, 992, 1205, 1427, 1627, 1890, 2107, 2436]","[1087, 1302]",0.3333333333333333,96.0,00:00:00,0.0269466387107968,1.013031530481084e-05
LCDD,with_noise_20,log_34_1687181968,300,300,150,"[304, 623, 928, 1235, 1542, 1847, 2149, 2453]","[1087, 1302]",0.4,113.0,00:00:00,0.1918029002845287,7.210635349042434e-05
LCDD,without_noise,log_34_1687181968,300,300,20,"[328, 643, 1086, 1427]","[1087, 1302]",0.6666666666666666,63.0,00:00:00,0.0332171339541673,1.2487644343671942e-05
LCDD,without_noise,log_34_1687181968,300,300,50,"[328, 643, 1086, 1427]","[1087, 1302]",0.6666666666666666,63.0,00:00:00,0.064999122172594,2.443576021526093e-05
LCDD,with_noise_10,log_34_1687181968,400,400,10,"[409, 817, 1217, 1619, 2020, 2423]","[1087, 1302]",0.25,85.0,00:00:00,0.0269388267770409,1.0127378487609384e-05
LCDD,without_noise,log_34_1687181968,400,400,100,"[528, 939, 1427]","[1087, 1302]",0.8,136.5,00:00:00,0.0619528563693165,2.329054750726187e-05
LCDD,with_noise_10,log_34_1687181968,400,400,150,"[409, 817, 1217, 1619, 2020, 2423]","[1087, 1302]",0.25,85.0,00:00:00,0.0524355452507734,1.9712610996531365e-05
LCDD,without_noise,log_34_1687181968,400,400,200,"[528, 939, 1427]","[1087, 1302]",0.8,136.5,00:00:00,0.06296640727669,2.367158168296617e-05
LCDD,with_noise_10,log_34_1687181968,400,400,50,"[409, 817, 1217, 1619, 2020, 2423]","[1087, 1302]",0.25,85.0,00:00:00,0.0292861023917794,1.1009812929240384e-05
LCDD,without_noise,log_34_1687181968,600,600,150,"[876, 1476]","[1087, 1302]",0.5,174.0,00:00:00,0.0596216833218932,2.241416666236587e-05
LCDD,without_noise,log_34_1687181968,600,600,200,"[876, 1476]","[1087, 1302]",0.5,174.0,00:00:00,0.0589024946093559,2.214379496592328e-05
LCDD,without_noise,log_34_1687181968,600,600,5,"[876, 1476]","[1087, 1302]",0.5,174.0,00:00:00,0.0536734135821461,2.017797503088202e-05
LCDD,with_noise_20,log_34_1687181968,800,800,10,[814],"[1087, 1302]",,,00:00:00,0.075682895258069,2.8452216262431968e-05
LCDD,without_noise,log_34_1687181968,800,800,100,"[876, 1676]","[1087, 1302]",,,00:00:00,0.0553573323413729,2.081102719600488e-05
LCDD,without_noise,log_34_1687181968,800,800,150,"[876, 1676]","[1087, 1302]",,,00:00:00,0.0542753031477332,2.0404249303659103e-05
LCDD,with_noise_10,log_34_1687181968,800,800,20,"[848, 1652, 2452]","[1087, 1302]",,,00:00:00,0.0535135800018906,2.0117887218755888e-05
LCDD,with_noise_10,log_34_1687181968,800,800,200,"[848, 1652, 2452]","[1087, 1302]",,,00:00:00,0.0277540227398276,1.0433843135273546e-05
LCDD,with_noise_20,log_34_1687181968,800,800,50,[814],"[1087, 1302]",,,00:00:00,0.0751877939328551,2.826608794468238e-05
LCDD,with_noise_10,log_35_1687181968,100,100,10,"[106, 217, 318, 420, 522, 631, 734, 834, 962, 1063, 1163, 1263, 1365, 1465, 1567, 1667, 1768, 1869, 1973, 2077, 2197, 2298, 2405, 2512, 2613, 2723, 2825, 2929, 3047, 3148, 3255, 3359, 3459, 3572, 3673, 3773, 3878, 3980, 4087, 4188, 4295, 4398, 4500, 4603, 4708, 4808, 4914, 5016, 5122, 5227, 5329, 5429, 5529]","[842, 1057, 2418, 2651, 3788, 4180]",0.2033898305084746,14.666666666666666,00:00:00,0.0581600945442914,1.035798656176162e-05
LCDD,without_noise,log_35_1687181968,100,100,100,"[115, 3787]","[842, 1057, 2418, 2651, 3788, 4180]",0.25,1.0,00:00:00,0.1104114726185798,1.9663663867957238e-05
LCDD,with_noise_20,log_35_1687181968,100,100,150,"[100, 200, 314, 420, 525, 628, 729, 835, 969, 1077, 1179, 1293, 1406, 1514, 1642, 1745, 1866, 1973, 2085, 2192, 2294, 2398, 2498, 2598, 2698, 2811, 2913, 3025, 3131, 3232, 3350, 3452, 3558, 3665, 3766, 3878, 4004, 4104, 4213, 4349, 4473, 4574, 4686, 4788, 4893, 5000, 5110, 5222, 5324, 5428, 5528]","[842, 1057, 2418, 2651, 3788, 4180]",0.2105263157894736,24.83333333333333,00:00:00,0.0808025440201163,1.4390479789869338e-05
LCDD,with_noise_20,log_35_1687181968,100,100,200,"[100, 200, 314, 420, 525, 628, 729, 835, 969, 1077, 1179, 1293, 1406, 1514, 1642, 1745, 1866, 1973, 2085, 2192, 2294, 2398, 2498, 2598, 2698, 2811, 2913, 3025, 3131, 3232, 3350, 3452, 3558, 3665, 3766, 3878, 4004, 4104, 4213, 4349, 4473, 4574, 4686, 4788, 4893, 5000, 5110, 5222, 5324, 5428, 5528]","[842, 1057, 2418, 2651, 3788, 4180]",0.2105263157894736,24.83333333333333,00:00:00,0.0732782082632184,1.3050437802888406e-05
LCDD,without_noise,log_35_1687181968,1200,1200,20,"[1200, 3787]","[842, 1057, 2418, 2651, 3788, 4180]",0.5,72.0,00:00:00,0.0583824990317225,1.0397595553289856e-05
LCDD,with_noise_10,log_35_1687181968,1200,1200,50,[],"[842, 1057, 2418, 2651, 3788, 4180]",,,00:00:00,0.1437741424888372,2.5605368208163357e-05
LCDD,with_noise_20,log_35_1687181968,200,200,10,"[205, 406, 708, 926, 1133, 1467, 1703, 1943, 2195, 2406, 2609, 2825, 3025, 3229, 3433, 3678, 3878, 4100, 4300, 4590, 4811]","[842, 1057, 2418, 2651, 3788, 4180]",0.4444444444444445,64.0,00:00:00,0.0923006637021899,1.643823040110239e-05
LCDD,with_noise_10,log_35_1687181968,200,200,100,"[200, 474, 696, 908, 1138, 1338, 1542, 1745, 2016, 2225, 2431, 2641, 2856, 3058, 3306, 3512, 3718, 3924, 4124, 4348, 4589, 4791, 4994, 5199, 5405]","[842, 1057, 2418, 2651, 3788, 4180]",0.3870967741935484,49.333333333333336,00:00:00,0.0586705869063735,1.0448902387599911e-05
LCDD,without_noise,log_35_1687181968,200,200,150,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.0954406084492802,1.699743694555303e-05
LCDD,with_noise_10,log_35_1687181968,200,200,200,"[200, 474, 696, 908, 1138, 1338, 1542, 1745, 2016, 2225, 2431, 2641, 2856, 3058, 3306, 3512, 3718, 3924, 4124, 4348, 4589, 4791, 4994, 5199, 5405]","[842, 1057, 2418, 2651, 3788, 4180]",0.3870967741935484,49.333333333333336,00:00:00,0.0677514420822262,1.2066151751064342e-05
LCDD,without_noise,log_35_1687181968,200,200,50,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.1091765044257044,1.9443722960944698e-05
LCDD,with_noise_20,log_35_1687181968,300,300,10,[708],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,134.0,00:00:00,0.2077411543577909,3.699753416879625e-05
LCDD,with_noise_10,log_35_1687181968,300,300,100,"[305, 744, 1057, 1373, 1719, 2041, 2352, 2653, 2970, 3318, 3705, 4042, 4348, 4681, 4990, 5305]","[842, 1057, 2418, 2651, 3788, 4180]",0.5454545454545454,64.5,00:00:00,0.2293996540829539,4.0854791466242905e-05
LCDD,without_noise,log_35_1687181968,300,300,150,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.0943430354818701,1.680196535741232e-05
LCDD,without_noise,log_35_1687181968,300,300,20,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.105167887173593,1.872981071657935e-05
LCDD,with_noise_20,log_35_1687181968,300,300,5,[708],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,134.0,00:00:00,0.1057097660377621,1.882631630236192e-05
LCDD,without_noise,log_35_1687181968,400,400,10,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.0469163786619901,8.355543840069487e-06
LCDD,with_noise_20,log_35_1687181968,400,400,150,[708],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,134.0,00:00:00,0.1849686997011304,3.294188774730728e-05
LCDD,without_noise,log_35_1687181968,400,400,20,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.0951194511726498,1.6940240636268897e-05
LCDD,with_noise_20,log_35_1687181968,400,400,200,[708],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,134.0,00:00:00,0.2154361493885517,3.8367969615058187e-05
LCDD,with_noise_20,log_35_1687181968,400,400,50,[708],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,134.0,00:00:00,0.190935687161982,3.400457473944471e-05
LCDD,without_noise,log_35_1687181968,600,600,100,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.0861779805272817,1.5347814875740297e-05
LCDD,without_noise,log_35_1687181968,600,600,20,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.08338981308043,1.4851257895000896e-05
LCDD,with_noise_20,log_35_1687181968,600,600,200,[708],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,134.0,00:00:00,0.1686342246830463,3.0032809382555003e-05
LCDD,with_noise_20,log_35_1687181968,600,600,50,[708],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,134.0,00:00:00,0.0932104289531707,1.6600254488543327e-05
LCDD,without_noise,log_35_1687181968,800,800,10,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.2272886922582984,4.04788410077112e-05
LCDD,with_noise_20,log_35_1687181968,800,800,100,[],"[842, 1057, 2418, 2651, 3788, 4180]",,,00:00:00,0.1729406081140041,3.079975211291258e-05
LCDD,without_noise,log_35_1687181968,800,800,150,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.0775465974584221,1.381061397300484e-05
LCDD,with_noise_10,log_35_1687181968,800,800,20,[],"[842, 1057, 2418, 2651, 3788, 4180]",,,00:00:00,0.1057873535901308,1.884013421017468e-05
LCDD,with_noise_10,log_35_1687181968,800,800,200,[],"[842, 1057, 2418, 2651, 3788, 4180]",,,00:00:00,0.0944729410111904,1.6825100803417706e-05
LCDD,without_noise,log_35_1687181968,800,800,5,[3787],"[842, 1057, 2418, 2651, 3788, 4180]",0.2857142857142857,1.0,00:00:00,0.0835030768066644,1.487142952923677e-05
LCDD,with_noise_20,log_36_1687181970,100,100,10,"[100, 201, 302, 408, 511, 611, 718, 818, 918, 1021, 1123, 1223, 1326, 1426, 1529, 1629, 1736, 1837, 1938, 2042, 2142, 2242, 2343, 2444, 2546, 2646, 2749, 2849, 2962, 3062, 3169, 3269, 3372, 3472, 3574, 3675]","[754, 1601, 2593]",0.1538461538461538,37.0,00:00:00,0.1665187599137425,4.521280475529257e-05
LCDD,without_noise,log_36_1687181970,100,100,100,"[102, 209, 312, 420, 527, 633, 734, 837, 954, 1054, 1156, 1265, 1367, 1476, 1579, 1691, 1792, 1895, 2001, 2112, 2221, 2349, 2457, 2563, 2665, 2774, 2886, 2989, 3091, 3194, 3294, 3396, 3525, 3626]","[754, 1601, 2593]",0.1621621621621622,24.0,00:00:00,0.1440433161333203,3.911032205629116e-05
LCDD,with_noise_10,log_36_1687181970,100,100,150,"[102, 204, 315, 417, 517, 620, 722, 826, 930, 1030, 1131, 1235, 1337, 1438, 1545, 1646, 1746, 1849, 1949, 2049, 2149, 2250, 2352, 2458, 2559, 2662, 2762, 2866, 2966, 3067, 3169, 3276, 3380, 3480, 3587]","[754, 1601, 2593]",0.1578947368421052,37.0,00:00:00,0.1572158494964242,4.26868991301722e-05
LCDD,with_noise_10,log_36_1687181970,100,100,20,"[102, 204, 315, 417, 517, 620, 722, 826, 930, 1030, 1131, 1235, 1337, 1438, 1545, 1646, 1746, 1849, 1949, 2049, 2149, 2250, 2352, 2458, 2559, 2662, 2762, 2866, 2966, 3067, 3169, 3276, 3380, 3480, 3587]","[754, 1601, 2593]",0.1578947368421052,37.0,00:00:00,0.1550443284213543,4.2097292539059e-05
LCDD,without_noise,log_36_1687181970,100,100,200,"[102, 209, 312, 420, 527, 633, 734, 837, 954, 1054, 1156, 1265, 1367, 1476, 1579, 1691, 1792, 1895, 2001, 2112, 2221, 2349, 2457, 2563, 2665, 2774, 2886, 2989, 3091, 3194, 3294, 3396, 3525, 3626]","[754, 1601, 2593]",0.1621621621621622,24.0,00:00:00,0.1642445474863052,4.459531563570601e-05
LCDD,with_noise_20,log_36_1687181970,100,100,5,"[100, 201, 302, 408, 511, 611, 718, 818, 918, 1021, 1123, 1223, 1326, 1426, 1529, 1629, 1736, 1837, 1938, 2042, 2142, 2242, 2343, 2444, 2546, 2646, 2749, 2849, 2962, 3062, 3169, 3269, 3372, 3472, 3574, 3675]","[754, 1601, 2593]",0.1538461538461538,37.0,00:00:00,0.0885478714480996,2.4042321870241544e-05
LCDD,with_noise_10,log_36_1687181970,100,100,50,"[102, 204, 315, 417, 517, 620, 722, 826, 930, 1030, 1131, 1235, 1337, 1438, 1545, 1646, 1746, 1849, 1949, 2049, 2149, 2250, 2352, 2458, 2559, 2662, 2762, 2866, 2966, 3067, 3169, 3276, 3380, 3480, 3587]","[754, 1601, 2593]",0.1578947368421052,37.0,00:00:00,0.0837661288678646,2.274399371921385e-05
LCDD,without_noise,log_36_1687181970,1200,1200,100,"[1420, 3097]","[754, 1601, 2593]",0.4,181.0,00:00:00,0.1505050268024206,4.0864791420695255e-05
LCDD,with_noise_10,log_36_1687181970,1200,1200,50,"[1201, 2502]","[754, 1601, 2593]",0.4,91.0,00:00:00,0.1568394480273127,4.258469943722855e-05
LCDD,with_noise_10,log_36_1687181970,200,200,10,"[204, 404, 605, 805, 1005, 1207, 1423, 1635, 1837, 2049, 2250, 2458, 2658, 2866, 3067, 3276, 3477, 3680]","[754, 1601, 2593]",0.2857142857142857,50.0,00:00:00,0.1541650593280792,4.185855534294847e-05
