Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,with_noise_20,log_89_1687182057,1200,1200,150,[],"[1144, 1943, 2486]",,,00:00:00,0.09346626419574022,2.8972803532467523e-05
