Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,without_noise,log_38_1692952364,800,800,150,"[1027, 3000, 4009, 6334, 8448]","[1028, 1851, 3000, 4010, 4915, 6335, 7206, 8449, 9115]",0.7142857142857143,0.8,00:00:00,0.18320604041218758,1.773018875565543e-05
