Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,with_noise_20,log_88_1687182055,300,300,200,"[394, 870, 1557]","[1401, 1950, 2206, 3218, 3462]",0.25,156.0,00:00:00,0.0919061005115509,2.158940580492152e-05
