Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,without_noise,log_78_1692952551,600,600,150,"[1037, 1637, 2308]","[1057, 1576]",0.8,40.5,00:00:00,0.21427234075963497,7.323046505797504e-05
