Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,with_noise_10,log_82_1692952560,600,600,150,"[615, 1216, 1840, 2482, 3096, 3737, 4339, 5050, 5688, 6291, 6910]","[1360, 1891, 3328, 4126, 5282, 6014]",0.23529411764705885,97.5,00:00:00,0.1258316021412611,1.78611216666091e-05
