Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,with_noise_5,log_53_1692952417,1200,1200,150,"[1209, 2523]","[1168, 2007]",0.5,41.0,00:00:00,0.02442201040685177,6.991700660421348e-06
