Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_10,log_75_1692952522,0.4,200,400,50,[],"[1388, 2031]",,,00:00:27,27.625542821362615,0.007904304097671707
