Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_10,log_50_1692952409,0.4,100,400,20,"[1111, 2316, 3366, 4442, 4623, 4904, 6415, 7923]","[1116, 2317, 3370, 4443, 5099, 6419, 7919]",0.9333333333333333,30.571428571428573,00:00:17,17.86880966089666,0.001979484841131789
