Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_20,log_63_1687182017,0.4,400,700,10,[],"[727, 968, 1760, 2588, 2871]",,,00:00:41,41.66594371013343,0.009810676644721787
