Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,with_noise_5,log_8_1692952184,0.1,200,400,"[580, 1313, 2226, 2718, 3074, 3607, 4547, 5087]","[1318, 2605, 3295, 4538]",0.5,42.333333333333336,00:00:21,21.115294573828578,0.0036856859092038014
