Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,with_noise_5,log_36_1692952355,0.55,350,"[389, 1323, 1840, 2555, 3777, 4215, 4827, 5762, 6140, 7681, 8512, 9099, 10271, 11743, 12104, 12841, 13604, 14217, 14709]","[1333, 2559, 3693, 4416, 5763, 6390, 7822, 8817, 10269, 11730, 12843, 13947, 14938]",0.5,32.125,00:06:31,391.26014829799533,0.024495094741000145
