Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,with_noise_10,log_15_1692952210,0.55,400,[5803],"[1116, 1697, 3004, 4092, 4699, 5989, 7446, 8227]",0.2222222222222222,186.0,00:16:57,1017.3027682881802,0.10472542395389955
