Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,with_noise_10,log_9_1692952188,0.55,100,[],"[1136, 2234, 3136, 4299, 4974]",,,00:04:50,290.352505819872,0.04614629780989701
