Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,without_noise,log_100_1692952649,0.55,500,[1082],"[1399, 2176]",,,00:07:25,445.1143844500184,0.13126345751991106
