Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,with_noise_10,log_100_1692952649,0.55,200,[],"[1399, 2176]",,,00:07:37,457.3030094951391,0.1348578618387317
