Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,with_noise_10,log_21_1692952246,0.55,400,"[1070, 1670, 3772]","[1096, 1828, 3150, 4136, 5287, 5888]",0.4444444444444444,92.0,00:02:21,141.48801396414638,0.020434432981534717
