Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_10,log_58_1692952437,0.4,200,500,50,[1674],"[1394, 2035]",,,00:00:02,2.549266053363681,0.0007279457605264651
