Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_5,log_28_1692952287,0.4,100,600,20,"[1199, 5832]","[1456, 2546, 3808, 4591, 5837]",0.28571428571428575,5.0,00:02:53,173.62068990059197,0.02432343652291846
