Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,without_noise,log_75_1692952522,1200,1200,100,[1387],"[1388, 2031]",0.6666666666666666,1.0,00:00:00,0.06506745889782906,1.8617298683212892e-05
