Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,without_noise,log_52_1692952415,1200,1200,150,"[1496, 2724, 3964]","[1490, 2522, 3523]",0.3333333333333333,6.0,00:00:00,0.22208946384489536,4.71427433336649e-05
