Algorithm,Log Source,Log,Complete-Window Size,Detection-Window Size,Stable Period,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
LCDD,without_noise,log_45_1692952392,1200,1200,200,"[1283, 2497]","[1127, 2438, 2995, 4480]",0.6666666666666666,107.5,00:00:00,0.1408867985010147,2.5055450560379638e-05
