Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,without_noise,log_46_1692952395,0.4,100,500,20,"[1417, 2619, 3912]","[1416, 2620, 3913]",1.0,1.0,00:00:12,12.08471392840147,0.0022584029019625247
