Algorithm,Log Source,Log,P-Value,Window Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev J,with_noise_5,log_54_1692952418,0.55,500,"[1217, 1717, 3201, 4514, 4854, 6350, 7393]","[1215, 1983, 3203, 4514, 5254, 6354, 7395]",0.7142857142857143,2.0,00:03:27,207.36840471439064,0.02418290433987063
