Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_5,log_29_1692952298,300,60.0,"[622.6165803108809, 1501.111111111111, 6633.926283987916, 12720.213938411669]","[1213, 1756, 2868, 4306, 5136, 6404, 7812, 9139, 10570, 11620, 12291, 13397]",,,00:00:05,5.297550601884723,0.00036602989027048453
