Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_10,log_84_1692952573,400,200.0,[2895.2137096774195],"[1146, 2011, 3360, 4613]",,,00:00:01,1.4945960529148579,0.00025093956563379077
