Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_10,log_5_1687181922,400,80.0,[859.60101010101],"[689, 980]",0.6666666666666666,120.39898989898995,00:00:00,0.7554686954244971,0.0004451789601794326
