Algorithm,Log Source,Log,MRID,Epsilon,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Zheng DBSCAN,with_noise_5,log_54_1687182005,800,240.0,[2373.2596153846152],"[1171, 1523, 2987, 3886, 4123]",,,00:00:00,0.6843300377950072,0.000141918299003527
